Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
531,5,2015-07-31,5374,584.0,1,1,0,1
532,5,2015-07-31,10981,1236.0,1,1,0,1
533,5,2015-07-31,15364,1306.0,1,1,0,1
534,5,2015-07-31,10914,723.0,1,1,0,0
535,5,2015-07-31,8794,947.0,1,1,0,1
536,5,2015-07-31,13528,1209.0,1,1,0,1
537,5,2015-07-31,8220,743.0,1,1,0,1
538,5,2015-07-31,4509,567.0,1,1,0,1
539,5,2015-07-31,14009,1271.0,1,1,0,0
540,5,2015-07-31,8908,517.0,1,1,0,0
541,5,2015-07-31,9015,971.0,1,1,0,1
542,5,2015-07-31,6598,568.0,1,1,0,0
543,5,2015-07-31,3377,274.0,1,1,0,1
544,5,2015-07-31,17626,2050.0,1,1,0,1
545,5,2015-07-31,15112,1191.0,1,1,0,1
546,5,2015-07-31,14468,1617.0,1,1,0,1
547,5,2015-07-31,6818,510.0,1,1,0,0
548,5,2015-07-31,5101,381.0,1,1,0,1
549,5,2015-07-31,6023,650.0,1,1,0,1
550,5,2015-07-31,6482,491.0,1,1,0,1
551,5,2015-07-31,11632,1278.0,1,1,0,1
552,5,2015-07-31,8985,784.0,1,1,0,1
553,5,2015-07-31,9736,785.0,1,1,0,1
554,5,2015-07-31,5927,654.0,1,1,0,1
555,5,2015-07-31,5886,504.0,1,1,0,0
556,5,2015-07-31,9036,898.0,1,1,0,1
557,5,2015-07-31,5417,752.0,1,1,0,1
558,5,2015-07-31,4376,528.0,1,1,0,1
559,5,2015-07-31,9950,1053.0,1,1,0,1
560,5,2015-07-31,18197,1922.0,1,1,0,1
561,5,2015-07-31,9522,807.0,1,1,0,1
562,5,2015-07-31,20303,3255.0,1,1,0,1
563,5,2015-07-31,5754,672.0,1,1,0,1
564,5,2015-07-31,5924,540.0,1,1,0,1
565,5,2015-07-31,8283,906.0,1,1,0,1
566,5,2015-07-31,7202,690.0,1,1,0,1
567,5,2015-07-31,8601,854.0,1,1,0,1
568,5,2015-07-31,6660,472.0,1,1,0,1
569,5,2015-07-31,4680,620.0,1,1,0,1
570,5,2015-07-31,6102,804.0,1,1,0,1
571,5,2015-07-31,10677,677.0,1,1,0,0
572,5,2015-07-31,8531,657.0,1,1,0,1
573,5,2015-07-31,4806,391.0,1,1,0,0
574,5,2015-07-31,11592,720.0,1,1,0,1
575,5,2015-07-31,7826,650.0,1,1,0,0
576,5,2015-07-31,9123,1072.0,1,1,0,1
577,5,2015-07-31,7292,679.0,1,1,0,1
578,5,2015-07-31,13399,1225.0,1,1,0,1
579,5,2015-07-31,9654,991.0,1,1,0,1
580,5,2015-07-31,12253,1665.0,1,1,0,1
581,5,2015-07-31,6455,645.0,1,1,0,1
582,5,2015-07-31,7463,893.0,1,1,0,1
583,5,2015-07-31,5602,530.0,1,1,0,1
584,5,2015-07-31,6487,505.0,1,1,0,1
585,5,2015-07-31,8122,972.0,1,1,0,1
586,5,2015-07-31,17879,2501.0,1,1,0,1
587,5,2015-07-31,12025,788.0,1,1,0,0
588,5,2015-07-31,8256,823.0,1,1,0,1
589,5,2015-07-31,8001,681.0,1,1,0,1
590,5,2015-07-31,7250,494.0,1,1,0,1
591,5,2015-07-31,8600,641.0,1,1,0,1
592,5,2015-07-31,5226,585.0,1,1,0,1
593,5,2015-07-31,11333,1375.0,1,1,0,1
594,5,2015-07-31,5288,539.0,1,1,0,1
595,5,2015-07-31,18690,1899.0,1,1,0,1
596,5,2015-07-31,6268,882.0,1,1,0,1
597,5,2015-07-31,6990,873.0,1,1,0,1
598,5,2015-07-31,6675,763.0,1,1,0,0
599,5,2015-07-31,11417,960.0,1,1,0,1
600,5,2015-07-31,12377,898.0,1,1,0,1
601,5,2015-07-31,6153,441.0,1,1,0,1
602,5,2015-07-31,7701,635.0,1,1,0,1
603,5,2015-07-31,9432,1161.0,1,1,0,1
604,5,2015-07-31,8422,614.0,1,1,0,0
605,5,2015-07-31,9969,662.0,1,1,0,1
606,5,2015-07-31,7187,663.0,1,1,0,1
607,5,2015-07-31,5555,637.0,1,1,0,1
608,5,2015-07-31,12554,1126.0,1,1,0,1
609,5,2015-07-31,5896,588.0,1,1,0,1
610,5,2015-07-31,4209,523.0,1,1,0,1
611,5,2015-07-31,6686,531.0,1,1,0,0
612,5,2015-07-31,8161,493.0,1,1,0,0
613,5,2015-07-31,6778,954.0,1,1,0,1
614,5,2015-07-31,7698,1069.0,1,1,0,1
615,5,2015-07-31,10520,1225.0,1,1,0,1
616,5,2015-07-31,11786,957.0,1,1,0,1
617,5,2015-07-31,8259,732.0,1,1,0,1
618,5,2015-07-31,9397,618.0,1,1,0,1
619,5,2015-07-31,7384,614.0,1,1,0,0
620,5,2015-07-31,12074,937.0,1,1,0,0
621,5,2015-07-31,7296,870.0,1,1,0,1
622,5,2015-07-31,6306,540.0,1,1,0,1
623,5,2015-07-31,9636,1045.0,1,1,0,1
624,5,2015-07-31,8847,746.0,1,1,0,1
625,5,2015-07-31,6887,702.0,1,1,0,1
626,5,2015-07-31,12025,974.0,1,1,0,1
627,5,2015-07-31,8837,746.0,1,1,0,1
628,5,2015-07-31,11777,1091.0,1,1,0,1
629,5,2015-07-31,6769,590.0,1,1,0,0
630,5,2015-07-31,7544,801.0,1,1,0,1
631,5,2015-07-31,7428,765.0,1,1,0,1
632,5,2015-07-31,9461,1053.0,1,1,0,1
633,5,2015-07-31,6929,530.0,1,1,0,0
634,5,2015-07-31,7968,775.0,1,1,0,1
635,5,2015-07-31,8541,791.0,1,1,0,1
636,5,2015-07-31,10764,1027.0,1,1,0,0
637,5,2015-07-31,12730,893.0,1,1,0,0
638,5,2015-07-31,8103,624.0,1,1,0,0
639,5,2015-07-31,5620,528.0,1,1,0,1
640,5,2015-07-31,15013,936.0,1,1,0,1
641,5,2015-07-31,6889,567.0,1,1,0,1
642,5,2015-07-31,3671,420.0,1,1,0,1
643,5,2015-07-31,13143,1312.0,1,1,0,1
644,5,2015-07-31,11956,1189.0,1,1,0,0
645,5,2015-07-31,18933,1817.0,1,1,0,1
646,5,2015-07-31,6016,817.0,1,1,0,0
647,5,2015-07-31,10460,932.0,1,1,0,1
648,5,2015-07-31,7947,620.0,1,1,0,1
649,5,2015-07-31,5012,486.0,1,1,0,1
650,5,2015-07-31,7509,743.0,1,1,0,0
651,5,2015-07-31,8687,992.0,1,1,0,1
652,5,2015-07-31,10050,884.0,1,1,0,1
653,5,2015-07-31,7979,605.0,1,1,0,1
654,5,2015-07-31,8466,770.0,1,1,0,1
655,5,2015-07-31,11906,861.0,1,1,0,1
656,5,2015-07-31,4576,465.0,1,1,0,1
657,5,2015-07-31,9654,919.0,1,1,0,1
658,5,2015-07-31,7323,669.0,1,1,0,1
659,5,2015-07-31,6615,690.0,1,1,0,1
660,5,2015-07-31,6992,652.0,1,1,0,0
661,5,2015-07-31,7541,570.0,1,1,0,1
662,5,2015-07-31,10711,858.0,1,1,0,1
663,5,2015-07-31,8088,949.0,1,1,0,1
664,5,2015-07-31,8330,823.0,1,1,0,1
665,5,2015-07-31,9455,1365.0,1,1,0,1
666,5,2015-07-31,9706,778.0,1,1,0,1
667,5,2015-07-31,11985,971.0,1,1,0,1
668,5,2015-07-31,11554,1278.0,1,1,0,1
669,5,2015-07-31,6266,501.0,1,1,0,0
670,5,2015-07-31,9980,922.0,1,1,0,0
671,5,2015-07-31,9063,818.0,1,1,0,0
672,5,2015-07-31,10145,1437.0,1,1,0,1
673,5,2015-07-31,11620,810.0,1,1,0,1
674,5,2015-07-31,12593,1387.0,1,1,0,1
675,5,2015-07-31,4350,421.0,1,1,0,1
676,5,2015-07-31,9974,1943.0,1,1,0,1
677,5,2015-07-31,10087,718.0,1,1,0,0
678,5,2015-07-31,11960,1024.0,1,1,0,1
679,5,2015-07-31,11868,1188.0,1,1,0,1
680,5,2015-07-31,7144,887.0,1,1,0,1
681,5,2015-07-31,4833,564.0,1,1,0,1
682,5,2015-07-31,13979,2013.0,1,1,0,1
683,5,2015-07-31,10439,981.0,1,1,0,1
684,5,2015-07-31,10159,790.0,1,1,0,0
685,5,2015-07-31,7633,685.0,1,1,0,1
686,5,2015-07-31,7542,824.0,1,1,0,1
687,5,2015-07-31,10471,818.0,1,1,0,1
688,5,2015-07-31,5107,469.0,1,1,0,1
689,5,2015-07-31,7729,785.0,1,1,0,1
690,5,2015-07-31,7070,898.0,1,1,0,1
691,5,2015-07-31,9780,668.0,1,1,0,1
692,5,2015-07-31,7496,801.0,1,1,0,1
693,5,2015-07-31,8040,571.0,1,1,0,1
694,5,2015-07-31,10257,893.0,1,1,0,0
695,5,2015-07-31,6695,565.0,1,1,0,1
696,5,2015-07-31,14308,1277.0,1,1,0,1
697,5,2015-07-31,14464,1150.0,1,1,0,1
698,5,2015-07-31,18308,1974.0,1,1,0,1
699,5,2015-07-31,11449,1219.0,1,1,0,1
700,5,2015-07-31,5849,646.0,1,1,0,1
701,5,2015-07-31,8547,755.0,1,1,0,0
702,5,2015-07-31,6268,488.0,1,1,0,0
703,5,2015-07-31,3648,358.0,1,1,0,1
704,5,2015-07-31,12620,1184.0,1,1,0,1
705,5,2015-07-31,12450,1185.0,1,1,0,1
706,5,2015-07-31,7797,630.0,1,1,0,0
707,5,2015-07-31,13989,1359.0,1,1,0,1
708,5,2015-07-31,7224,630.0,1,1,0,1
709,5,2015-07-31,10489,1221.0,1,1,0,1
710,5,2015-07-31,6278,489.0,1,1,0,0
711,5,2015-07-31,7799,548.0,1,1,0,0
712,5,2015-07-31,7421,653.0,1,1,0,0
713,5,2015-07-31,12233,1306.0,1,1,0,1
714,5,2015-07-31,7645,509.0,1,1,0,1
715,5,2015-07-31,9547,901.0,1,1,0,1
716,5,2015-07-31,7561,543.0,1,1,0,0
717,5,2015-07-31,7599,674.0,1,1,0,1
718,5,2015-07-31,8763,913.0,1,1,0,1
719,5,2015-07-31,6972,568.0,1,1,0,0
720,5,2015-07-31,11260,879.0,1,1,0,1
721,5,2015-07-31,9969,823.0,1,1,0,1
722,5,2015-07-31,9349,1396.0,1,1,0,1
723,5,2015-07-31,12047,787.0,1,1,0,1
724,5,2015-07-31,8328,780.0,1,1,0,1
725,5,2015-07-31,7294,642.0,1,1,0,1
726,5,2015-07-31,13962,1192.0,1,1,0,1
727,5,2015-07-31,6345,524.0,1,1,0,1
728,5,2015-07-31,6996,542.0,1,1,0,1
729,5,2015-07-31,14730,1279.0,1,1,0,1
730,5,2015-07-31,8831,979.0,1,1,0,1
731,5,2015-07-31,10773,943.0,1,1,0,1
732,5,2015-07-31,10919,1150.0,1,1,0,1
733,5,2015-07-31,16625,3644.0,1,1,0,1
734,5,2015-07-31,6829,582.0,1,1,0,1
735,5,2015-07-31,7530,594.0,1,1,0,1
736,5,2015-07-31,5942,541.0,1,1,0,0
737,5,2015-07-31,10548,1232.0,1,1,0,1
738,5,2015-07-31,9504,749.0,1,1,0,1
739,5,2015-07-31,12150,928.0,1,1,0,0
740,5,2015-07-31,10085,672.0,1,1,0,1
741,5,2015-07-31,11253,1137.0,1,1,0,1
742,5,2015-07-31,10460,1016.0,1,1,0,1
743,5,2015-07-31,5085,501.0,1,1,0,1
744,5,2015-07-31,8663,943.0,1,1,0,0
745,5,2015-07-31,8363,746.0,1,1,0,1
746,5,2015-07-31,9082,638.0,1,1,0,1
747,5,2015-07-31,10708,826.0,1,1,0,1
748,5,2015-07-31,7481,578.0,1,1,0,1
749,5,2015-07-31,6612,716.0,1,1,0,1
750,5,2015-07-31,6395,499.0,1,1,0,0
751,5,2015-07-31,4844,539.0,1,1,0,1
752,5,2015-07-31,7763,565.0,1,1,0,1
753,5,2015-07-31,9303,767.0,1,1,0,1
754,5,2015-07-31,8920,927.0,1,1,0,1
755,5,2015-07-31,12426,995.0,1,1,0,1
756,5,2015-07-31,25280,2901.0,1,1,0,1
757,5,2015-07-31,9343,684.0,1,1,0,1
758,5,2015-07-31,6230,725.0,1,1,0,1
759,5,2015-07-31,11253,1005.0,1,1,0,1
760,5,2015-07-31,8350,1258.0,1,1,0,1
761,5,2015-07-31,12761,1203.0,1,1,0,1
762,5,2015-07-31,6647,532.0,1,1,0,1
763,5,2015-07-31,8022,658.0,1,1,0,1
764,5,2015-07-31,5873,583.0,1,1,0,1
765,5,2015-07-31,11679,873.0,1,1,0,1
766,5,2015-07-31,8537,655.0,1,1,0,0
767,5,2015-07-31,8554,831.0,1,1,0,1
768,5,2015-07-31,19274,1713.0,1,1,0,1
769,5,2015-07-31,13738,3630.0,1,1,0,1
770,5,2015-07-31,6490,608.0,1,1,0,1
771,5,2015-07-31,8556,844.0,1,1,0,0
772,5,2015-07-31,5224,635.0,1,1,0,1
773,5,2015-07-31,6746,856.0,1,1,0,1
774,5,2015-07-31,6759,771.0,1,1,0,1
775,5,2015-07-31,10381,687.0,1,1,0,0
776,5,2015-07-31,6109,649.0,1,1,0,1
777,5,2015-07-31,6226,460.0,1,1,0,1
778,5,2015-07-31,7341,804.0,1,1,0,0
779,5,2015-07-31,8236,798.0,1,1,0,1
780,5,2015-07-31,7834,837.0,1,1,0,1
781,5,2015-07-31,5630,674.0,1,1,0,1
782,5,2015-07-31,7357,630.0,1,1,0,1
783,5,2015-07-31,9281,791.0,1,1,0,1
784,5,2015-07-31,9284,921.0,1,1,0,1
785,5,2015-07-31,10631,780.0,1,1,0,1
786,5,2015-07-31,3797,503.0,1,1,0,1
787,5,2015-07-31,14469,1369.0,1,1,0,1
788,5,2015-07-31,18700,1727.0,1,1,0,1
789,5,2015-07-31,4205,533.0,1,1,0,1
790,5,2015-07-31,10141,775.0,1,1,0,1
791,5,2015-07-31,11996,1082.0,1,1,0,1
792,5,2015-07-31,10181,855.0,1,1,0,1
793,5,2015-07-31,6349,567.0,1,1,0,1
794,5,2015-07-31,4075,575.0,1,1,0,1
795,5,2015-07-31,5258,518.0,1,1,0,1
796,5,2015-07-31,8913,769.0,1,1,0,1
797,5,2015-07-31,5797,523.0,1,1,0,0
798,5,2015-07-31,9268,997.0,1,1,0,1
799,5,2015-07-31,13665,1017.0,1,1,0,1
800,5,2015-07-31,6045,507.0,1,1,0,1
801,5,2015-07-31,7460,678.0,1,1,0,1
802,5,2015-07-31,10286,693.0,1,1,0,1
803,5,2015-07-31,6117,454.0,1,1,0,1
804,5,2015-07-31,6532,518.0,1,1,0,0
805,5,2015-07-31,6335,569.0,1,1,0,0
806,5,2015-07-31,10449,711.0,1,1,0,0
807,5,2015-07-31,12640,1070.0,1,1,0,1
808,5,2015-07-31,10715,786.0,1,1,0,1
809,5,2015-07-31,10595,844.0,1,1,0,1
810,5,2015-07-31,7548,575.0,1,1,0,1
811,5,2015-07-31,5235,768.0,1,1,0,1
812,5,2015-07-31,7915,850.0,1,1,0,1
813,5,2015-07-31,8544,836.0,1,1,0,1
814,5,2015-07-31,10821,884.0,1,1,0,1
815,5,2015-07-31,8186,729.0,1,1,0,0
816,5,2015-07-31,7067,861.0,1,1,0,1
817,5,2015-07-31,23093,2884.0,1,1,0,1
818,5,2015-07-31,7049,653.0,1,1,0,1
819,5,2015-07-31,6554,506.0,1,1,0,1
820,5,2015-07-31,14985,1197.0,1,1,0,0
821,5,2015-07-31,11232,1148.0,1,1,0,1
822,5,2015-07-31,9974,785.0,1,1,0,1
823,5,2015-07-31,7924,650.0,1,1,0,1
824,5,2015-07-31,9252,1028.0,1,1,0,1
825,5,2015-07-31,6003,596.0,1,1,0,0
826,5,2015-07-31,11768,891.0,1,1,0,1
827,5,2015-07-31,17099,1981.0,1,1,0,1
828,5,2015-07-31,8019,748.0,1,1,0,1
829,5,2015-07-31,7453,909.0,1,1,0,1
830,5,2015-07-31,8415,614.0,1,1,0,1
831,5,2015-07-31,15152,1703.0,1,1,0,1
832,5,2015-07-31,9199,695.0,1,1,0,1
833,5,2015-07-31,6918,554.0,1,1,0,1
834,5,2015-07-31,8150,780.0,1,1,0,1
835,5,2015-07-31,7948,791.0,1,1,0,1
836,5,2015-07-31,7217,792.0,1,1,0,1
837,5,2015-07-31,5481,635.0,1,1,0,1
838,5,2015-07-31,9798,877.0,1,1,0,1
839,5,2015-07-31,5099,621.0,1,1,0,1
840,5,2015-07-31,7818,1063.0,1,1,0,1
841,5,2015-07-31,3768,487.0,1,1,0,1
842,5,2015-07-31,23996,1362.0,1,1,0,0
843,5,2015-07-31,12775,1191.0,1,1,0,1
844,5,2015-07-31,6444,583.0,1,1,0,1
845,5,2015-07-31,5151,378.0,1,1,0,1
846,5,2015-07-31,12705,1070.0,1,1,0,1
847,5,2015-07-31,10011,1170.0,1,1,0,1
848,5,2015-07-31,10527,998.0,1,1,0,1
849,5,2015-07-31,10829,1049.0,1,1,0,1
850,5,2015-07-31,8380,748.0,1,1,0,1
851,5,2015-07-31,6305,476.0,1,1,0,0
852,5,2015-07-31,5722,643.0,1,1,0,1
853,5,2015-07-31,13046,1311.0,1,1,0,1
854,5,2015-07-31,5653,567.0,1,1,0,1
855,5,2015-07-31,10423,918.0,1,1,0,1
856,5,2015-07-31,9416,1073.0,1,1,0,1
857,5,2015-07-31,9211,990.0,1,1,0,1
858,5,2015-07-31,5540,494.0,1,1,0,0
859,5,2015-07-31,8854,861.0,1,1,0,0
860,5,2015-07-31,8977,973.0,1,1,0,1
861,5,2015-07-31,5338,655.0,1,1,0,1
862,5,2015-07-31,11935,1288.0,1,1,0,1
863,5,2015-07-31,13290,1430.0,1,1,0,1
864,5,2015-07-31,6690,772.0,1,1,0,1
865,5,2015-07-31,9709,700.0,1,1,0,1
866,5,2015-07-31,9827,612.0,1,1,0,1
867,5,2015-07-31,6462,576.0,1,1,0,1
868,5,2015-07-31,11441,673.0,1,1,0,1
869,5,2015-07-31,7768,984.0,1,1,0,1
870,5,2015-07-31,7064,866.0,1,1,0,1
871,5,2015-07-31,8478,590.0,1,1,0,1
872,5,2015-07-31,9747,794.0,1,1,0,1
873,5,2015-07-31,3871,437.0,1,1,0,1
874,5,2015-07-31,6384,615.0,1,1,0,1
875,5,2015-07-31,6555,511.0,1,1,0,1
876,5,2015-07-31,0,0.0,0,1,0,1
877,5,2015-07-31,8646,1011.0,1,1,0,1
878,5,2015-07-31,11254,942.0,1,1,0,1
879,5,2015-07-31,6000,466.0,1,1,0,0
880,5,2015-07-31,10670,920.0,1,1,0,1
881,5,2015-07-31,7396,844.0,1,1,0,1
882,5,2015-07-31,7416,871.0,1,1,0,1
883,5,2015-07-31,5850,581.0,1,1,0,1
884,5,2015-07-31,7661,678.0,1,1,0,0
885,5,2015-07-31,6754,813.0,1,1,0,1
886,5,2015-07-31,6857,642.0,1,1,0,1
887,5,2015-07-31,8902,634.0,1,1,0,1
888,5,2015-07-31,12206,982.0,1,1,0,1
889,5,2015-07-31,6312,605.0,1,1,0,1
890,5,2015-07-31,8467,609.0,1,1,0,0
891,5,2015-07-31,11916,1343.0,1,1,0,1
892,5,2015-07-31,10054,993.0,1,1,0,1
893,5,2015-07-31,7179,884.0,1,1,0,0
894,5,2015-07-31,11866,1330.0,1,1,0,1
895,5,2015-07-31,12182,1012.0,1,1,0,1
896,5,2015-07-31,8763,1237.0,1,1,0,1
897,5,2015-07-31,4691,464.0,1,1,0,1
898,5,2015-07-31,8833,906.0,1,1,0,1
899,5,2015-07-31,5952,582.0,1,1,0,1
900,5,2015-07-31,7358,635.0,1,1,0,0
901,5,2015-07-31,8220,682.0,1,1,0,1
902,5,2015-07-31,4897,589.0,1,1,0,0
903,5,2015-07-31,13911,906.0,1,1,0,0
904,5,2015-07-31,7901,606.0,1,1,0,0
905,5,2015-07-31,8157,1123.0,1,1,0,1
906,5,2015-07-31,15131,1482.0,1,1,0,1
907,5,2015-07-31,8485,1048.0,1,1,0,1
908,5,2015-07-31,5618,421.0,1,1,0,1
909,5,2015-07-31,16140,1301.0,1,1,0,0
910,5,2015-07-31,8547,726.0,1,1,0,1
911,5,2015-07-31,12944,1082.0,1,1,0,1
912,5,2015-07-31,6864,806.0,1,1,0,1
913,5,2015-07-31,11718,1334.0,1,1,0,1
914,5,2015-07-31,11972,1178.0,1,1,0,1
915,5,2015-07-31,9843,642.0,1,1,0,0
916,5,2015-07-31,6157,747.0,1,1,0,1
917,5,2015-07-31,9099,898.0,1,1,0,1
918,5,2015-07-31,6966,632.0,1,1,0,1
919,5,2015-07-31,8280,893.0,1,1,0,0
920,5,2015-07-31,7788,693.0,1,1,0,0
921,5,2015-07-31,9180,993.0,1,1,0,1
922,5,2015-07-31,8447,750.0,1,1,0,1
923,5,2015-07-31,5812,604.0,1,1,0,1
924,5,2015-07-31,4513,427.0,1,1,0,1
925,5,2015-07-31,9287,1413.0,1,1,0,1
926,5,2015-07-31,10359,696.0,1,1,0,1
927,5,2015-07-31,8625,1027.0,1,1,0,1
928,5,2015-07-31,12541,890.0,1,1,0,1
929,5,2015-07-31,8331,853.0,1,1,0,1
930,5,2015-07-31,9512,1263.0,1,1,0,1
931,5,2015-07-31,5943,713.0,1,1,0,1
932,5,2015-07-31,10845,942.0,1,1,0,0
933,5,2015-07-31,9769,1064.0,1,1,0,1
934,5,2015-07-31,9507,807.0,1,1,0,1
935,5,2015-07-31,8941,802.0,1,1,0,1
936,5,2015-07-31,6717,854.0,1,1,0,1
937,5,2015-07-31,8508,647.0,1,1,0,1
938,5,2015-07-31,12268,1139.0,1,1,0,1
939,5,2015-07-31,7546,658.0,1,1,0,1
940,5,2015-07-31,10323,913.0,1,1,0,1
941,5,2015-07-31,6526,637.0,1,1,0,0
942,5,2015-07-31,8518,598.0,1,1,0,1
943,5,2015-07-31,8183,667.0,1,1,0,1
944,5,2015-07-31,9714,1311.0,1,1,0,1
945,5,2015-07-31,5804,569.0,1,1,0,1
946,5,2015-07-31,5581,618.0,1,1,0,1
947,5,2015-07-31,9247,1209.0,1,1,0,1
948,5,2015-07-31,9616,2120.0,1,1,0,1
949,5,2015-07-31,6778,591.0,1,1,0,1
950,5,2015-07-31,8212,700.0,1,1,0,1
951,5,2015-07-31,10427,847.0,1,1,0,1
952,5,2015-07-31,7422,595.0,1,1,0,0
953,5,2015-07-31,6877,642.0,1,1,0,1
954,5,2015-07-31,8916,989.0,1,1,0,1
955,5,2015-07-31,6851,563.0,1,1,0,1
956,5,2015-07-31,4833,558.0,1,1,0,1
957,5,2015-07-31,11276,1008.0,1,1,0,1
958,5,2015-07-31,4357,562.0,1,1,0,1
959,5,2015-07-31,10708,960.0,1,1,0,1
960,5,2015-07-31,9081,664.0,1,1,0,1
961,5,2015-07-31,8926,811.0,1,1,0,1
962,5,2015-07-31,9370,1119.0,1,1,0,1
963,5,2015-07-31,13492,1144.0,1,1,0,1
964,5,2015-07-31,12482,1560.0,1,1,0,1
965,5,2015-07-31,9958,1013.0,1,1,0,1
966,5,2015-07-31,5292,661.0,1,1,0,1
967,5,2015-07-31,10397,952.0,1,1,0,1
968,5,2015-07-31,8724,968.0,1,1,0,1
969,5,2015-07-31,5280,804.0,1,1,0,1
970,5,2015-07-31,2726,327.0,1,1,0,1
971,5,2015-07-31,10400,1104.0,1,1,0,1
972,5,2015-07-31,4328,471.0,1,1,0,1
973,5,2015-07-31,10156,1043.0,1,1,0,1
974,5,2015-07-31,14826,1713.0,1,1,0,0
975,5,2015-07-31,9784,802.0,1,1,0,1
976,5,2015-07-31,9300,861.0,1,1,0,1
977,5,2015-07-31,5849,567.0,1,1,0,0
978,5,2015-07-31,10862,1173.0,1,1,0,1
979,5,2015-07-31,8097,709.0,1,1,0,1
980,5,2015-07-31,8487,627.0,1,1,0,1
981,5,2015-07-31,10549,951.0,1,1,0,1
982,5,2015-07-31,9355,778.0,1,1,0,1
983,5,2015-07-31,11368,1250.0,1,1,0,1
984,5,2015-07-31,7444,810.0,1,1,0,1
985,5,2015-07-31,11053,881.0,1,1,0,1
986,5,2015-07-31,7051,813.0,1,1,0,1
987,5,2015-07-31,11948,1098.0,1,1,0,1
988,5,2015-07-31,5494,724.0,1,1,0,1
989,5,2015-07-31,6732,716.0,1,1,0,0
990,5,2015-07-31,8660,735.0,1,1,0,1
991,5,2015-07-31,6506,545.0,1,1,0,1
992,5,2015-07-31,6919,716.0,1,1,0,1
993,5,2015-07-31,10205,894.0,1,1,0,1
994,5,2015-07-31,6816,544.0,1,1,0,1
995,5,2015-07-31,11075,867.0,1,1,0,1
996,5,2015-07-31,9288,830.0,1,1,0,1
997,5,2015-07-31,6713,476.0,1,1,0,1
998,5,2015-07-31,6533,651.0,1,1,0,1
999,5,2015-07-31,11274,749.0,1,1,0,1
1000,5,2015-07-31,8935,749.0,1,1,0,0
1001,5,2015-07-31,7724,764.0,1,1,0,1
1002,5,2015-07-31,8554,835.0,1,1,0,1
1003,5,2015-07-31,9421,881.0,1,1,0,1
1004,5,2015-07-31,7741,626.0,1,1,0,0
1005,5,2015-07-31,7959,1043.0,1,1,0,1
1006,5,2015-07-31,10211,1180.0,1,1,0,1
1007,5,2015-07-31,11107,1062.0,1,1,0,1
1008,5,2015-07-31,7787,847.0,1,1,0,1
1009,5,2015-07-31,5680,517.0,1,1,0,0
1010,5,2015-07-31,15894,1116.0,1,1,0,1
1011,5,2015-07-31,10134,1021.0,1,1,0,1
1012,5,2015-07-31,7801,587.0,1,1,0,0
1013,5,2015-07-31,5599,532.0,1,1,0,1
1014,5,2015-07-31,16774,1595.0,1,1,0,1
1015,5,2015-07-31,8654,625.0,1,1,0,1
1016,5,2015-07-31,7175,606.0,1,1,0,1
1017,5,2015-07-31,7491,937.0,1,1,0,1
1018,5,2015-07-31,12663,1398.0,1,1,0,1
1019,5,2015-07-31,11202,842.0,1,1,0,0
1020,5,2015-07-31,10734,1138.0,1,1,0,1
1021,5,2015-07-31,10253,1178.0,1,1,0,1
1022,5,2015-07-31,9194,886.0,1,1,0,1
1023,5,2015-07-31,7182,649.0,1,1,0,1
1024,5,2015-07-31,8337,920.0,1,1,0,1
1025,5,2015-07-31,9701,985.0,1,1,0,1
1026,5,2015-07-31,12263,1433.0,1,1,0,1
1027,5,2015-07-31,16273,2065.0,1,1,0,0
1028,5,2015-07-31,7322,721.0,1,1,0,1
1029,5,2015-07-31,5951,753.0,1,1,0,1
1030,5,2015-07-31,5082,414.0,1,1,0,1
1031,5,2015-07-31,6014,480.0,1,1,0,1
1032,5,2015-07-31,12802,1166.0,1,1,0,1
1033,5,2015-07-31,18331,1591.0,1,1,0,1
1034,5,2015-07-31,7229,766.0,1,1,0,1
1035,5,2015-07-31,5853,640.0,1,1,0,1
1036,5,2015-07-31,6611,540.0,1,1,0,1
1037,5,2015-07-31,9329,971.0,1,1,0,1
1038,5,2015-07-31,6649,553.0,1,1,0,0
1039,5,2015-07-31,9479,1063.0,1,1,0,1
1040,5,2015-07-31,10532,957.0,1,1,0,1
1041,5,2015-07-31,7213,661.0,1,1,0,0
1042,5,2015-07-31,6957,729.0,1,1,0,1
1043,5,2015-07-31,10404,1331.0,1,1,0,1
1044,5,2015-07-31,8060,961.0,1,1,0,1
1045,5,2015-07-31,12216,1385.0,1,1,0,1
1046,5,2015-07-31,12558,909.0,1,1,0,1
1047,5,2015-07-31,8711,780.0,1,1,0,1
1048,5,2015-07-31,10307,668.0,1,1,0,1
1049,5,2015-07-31,5135,726.0,1,1,0,0
1050,5,2015-07-31,9743,617.0,1,1,0,1
1051,5,2015-07-31,11208,1214.0,1,1,0,1
1052,5,2015-07-31,10342,891.0,1,1,0,1
1053,5,2015-07-31,11436,1088.0,1,1,0,1
1054,5,2015-07-31,8918,786.0,1,1,0,1
1055,5,2015-07-31,10090,1129.0,1,1,0,1
1056,5,2015-07-31,6546,547.0,1,1,0,0
1057,5,2015-07-31,7277,649.0,1,1,0,1
1058,5,2015-07-31,9202,790.0,1,1,0,1
1059,5,2015-07-31,11672,1355.0,1,1,0,1
